Date,Store_ID_x,SKU,Units Sold,Revenue,Price_x,Promotion,SKU_Name,Category,Subcategory,Price_y,Cost,Brand,Week,Month,Season,Holiday,Promotion_Events,Store_ID_y,Current Stock,Reorder Point,Safety Stock,Last Restock Date,Ordered Stock,Lead Time,Day,Year,DayOfWeek,IsWeekend,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_14,IsHoliday,IsPromotion
2025-04-10,ST03,SKU01798,8,140.49,17.56,0,CityFresh Writing Instruments 100g,Stationery & Office,Writing Instruments,146.72,96.84,CityFresh,15,4,Spring,0,,ST20,106.0,56.0,15.0,2025-12-11,0.0,7.0,10,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-04-10,ST04,SKU01799,30,445.26,14.84,0,HomeStyle Cooking Oil 500g,Grocery,Cooking Oil,244.14,189.76,HomeStyle,15,4,Spring,0,,ST24,35.0,49.0,20.0,2025-12-08,0.0,7.0,10,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-04-10,ST04,SKU01799,30,445.26,14.84,0,HomeStyle Cooking Oil 500g,Grocery,Cooking Oil,244.14,189.76,HomeStyle,15,4,Spring,0,,ST22,6.0,28.0,7.0,2025-12-11,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST04,SKU01800,12,823.25,68.6,0,CityFresh Bread 2kg,Dairy & Bakery,Bread,144.95,110.41,CityFresh,15,4,Spring,0,,ST24,45.0,64.0,26.0,2025-12-15,0.0,7.0,10,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-10,ST05,SKU01801,15,267.35,17.82,0,PureLife Home Decor 250ml,Home & Kitchen,Home Decor,948.83,564.27,PureLife,15,4,Spring,0,,ST27,54.0,44.0,12.0,2025-12-08,0.0,7.0,10,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-10,ST05,SKU01801,15,267.35,17.82,0,PureLife Home Decor 250ml,Home & Kitchen,Home Decor,948.83,564.27,PureLife,15,4,Spring,0,,ST12,58.0,39.0,18.0,2025-12-19,0.0,7.0,10,2025,3,0,15.0,0.0,15.0,15.0,0,0
2025-04-10,ST05,SKU01802,20,898.08,44.9,0,CrispKing First Aid 1kg,Health & Wellness,First Aid,813.93,627.76,CrispKing,15,4,Spring,0,,ST29,72.0,78.0,22.0,2025-11-14,0.0,7.0,10,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-04-10,ST05,SKU01802,20,898.08,44.9,0,CrispKing First Aid 1kg,Health & Wellness,First Aid,813.93,627.76,CrispKing,15,4,Spring,0,,ST16,64.0,48.0,17.0,2025-12-21,0.0,7.0,10,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-04-10,ST05,SKU01802,20,898.08,44.9,0,CrispKing First Aid 1kg,Health & Wellness,First Aid,813.93,627.76,CrispKing,15,4,Spring,0,,ST05,125.0,48.0,10.0,2025-11-12,0.0,7.0,10,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST02,226.0,48.0,20.0,2025-08-22,0.0,7.0,10,2025,3,0,0.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST13,201.0,59.0,28.0,2025-06-29,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST11,301.0,80.0,26.0,2025-07-07,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST22,428.0,75.0,18.0,2025-08-28,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST20,525.0,91.0,45.0,2025-07-02,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST29,278.0,86.0,26.0,2025-07-05,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST10,102.0,28.0,9.0,2025-06-17,0.0,7.0,10,2025,3,0,25.0,0.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST14,127.0,27.0,7.0,2025-08-20,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST27,186.0,57.0,15.0,2025-05-30,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST08,351.0,73.0,21.0,2025-08-01,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST06,409.0,95.0,26.0,2025-07-07,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST17,122.0,34.0,9.0,2025-06-19,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST21,292.0,64.0,32.0,2025-08-26,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST15,269.0,59.0,21.0,2025-08-16,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST26,361.0,96.0,35.0,2025-05-21,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST24,139.0,46.0,11.0,2025-05-06,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST05,494.0,100.0,48.0,2025-07-21,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST09,330.0,72.0,30.0,2025-07-29,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST03,298.0,55.0,24.0,2025-07-22,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST18,78.0,24.0,12.0,2025-06-19,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST16,77.0,20.0,5.0,2025-07-06,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST25,290.0,64.0,24.0,2025-08-06,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01803,25,399.18,15.97,1,PureLife Spices & Seasoning 1L,Grocery,Spices & Seasoning,316.1,189.07,PureLife,15,4,Spring,0,,ST04,125.0,39.0,9.0,2025-08-18,0.0,7.0,10,2025,3,0,25.0,25.0,25.0,25.0,0,1
2025-04-10,ST06,SKU01804,8,567.86,70.98,0,TrueTaste Pest Control Small,Home Care,Pest Control,220.92,148.59,TrueTaste,15,4,Spring,0,,ST17,113.0,47.0,20.0,2025-11-29,0.0,7.0,10,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-04-10,ST06,SKU01804,8,567.86,70.98,0,TrueTaste Pest Control Small,Home Care,Pest Control,220.92,148.59,TrueTaste,15,4,Spring,0,,ST09,11.0,64.0,13.0,2025-12-06,0.0,7.0,10,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-04-10,ST06,SKU01804,8,567.86,70.98,0,TrueTaste Pest Control Small,Home Care,Pest Control,220.92,148.59,TrueTaste,15,4,Spring,0,,ST28,60.0,36.0,11.0,2025-12-04,0.0,7.0,10,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-04-10,ST06,SKU01804,8,567.86,70.98,0,TrueTaste Pest Control Small,Home Care,Pest Control,220.92,148.59,TrueTaste,15,4,Spring,0,,ST30,49.0,24.0,11.0,2025-11-19,0.0,7.0,10,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST23,289.0,72.0,21.0,2025-05-07,0.0,7.0,10,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST04,452.0,86.0,43.0,2025-05-13,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST17,294.0,85.0,28.0,2025-07-17,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST02,303.0,91.0,38.0,2025-07-14,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST13,516.0,92.0,30.0,2025-06-13,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST11,185.0,43.0,14.0,2025-06-23,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST20,154.0,39.0,8.0,2025-08-03,0.0,7.0,10,2025,3,0,30.0,0.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST29,324.0,56.0,15.0,2025-06-26,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST14,147.0,27.0,7.0,2025-05-06,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST27,461.0,79.0,33.0,2025-07-31,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST06,371.0,66.0,31.0,2025-08-06,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST21,359.0,96.0,29.0,2025-05-16,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST15,454.0,98.0,46.0,2025-07-25,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST24,304.0,60.0,18.0,2025-07-19,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST28,284.0,65.0,26.0,2025-08-18,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST09,554.0,99.0,41.0,2025-06-13,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST03,298.0,52.0,12.0,2025-06-28,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST22,233.0,66.0,23.0,2025-05-12,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST07,348.0,89.0,41.0,2025-08-20,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST18,516.0,87.0,36.0,2025-06-25,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST12,236.0,42.0,9.0,2025-07-23,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST01,123.0,25.0,11.0,2025-06-21,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST16,445.0,92.0,26.0,2025-07-18,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST10,216.0,39.0,17.0,2025-06-12,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST25,268.0,86.0,35.0,2025-07-13,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01805,30,238.23,7.94,0,CleanWave Writing Instruments 500ml,Stationery & Office,Writing Instruments,158.18,94.75,CleanWave,15,4,Spring,0,,ST19,275.0,80.0,20.0,2025-07-13,0.0,7.0,10,2025,3,0,30.0,30.0,30.0,30.0,0,0
2025-04-10,ST07,SKU01806,12,208.61,17.38,0,CleanWave Men's Grooming 500ml,Personal Care,Men's Grooming,308.15,199.25,CleanWave,15,4,Spring,0,,,,,,,,,10,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-10,ST08,SKU01807,15,172.85,11.52,0,PremiumSelect Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,288.3,229.6,PremiumSelect,15,4,Spring,0,,ST06,86.0,37.0,10.0,2025-12-03,0.0,7.0,10,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-10,ST08,SKU01808,20,2201.13,110.06,0,UrbanBite Ready Meals 2kg,Frozen Foods,Ready Meals,225.82,167.4,UrbanBite,15,4,Spring,0,,ST08,110.0,54.0,17.0,2025-12-04,0.0,7.0,10,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-04-10,ST08,SKU01808,20,2201.13,110.06,0,UrbanBite Ready Meals 2kg,Frozen Foods,Ready Meals,225.82,167.4,UrbanBite,15,4,Spring,0,,ST21,135.0,68.0,31.0,2025-11-19,0.0,7.0,10,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-04-10,ST08,SKU01808,20,2201.13,110.06,0,UrbanBite Ready Meals 2kg,Frozen Foods,Ready Meals,225.82,167.4,UrbanBite,15,4,Spring,0,,ST19,55.0,24.0,5.0,2025-11-05,0.0,7.0,10,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-04-10,ST08,SKU01808,20,2201.13,110.06,0,UrbanBite Ready Meals 2kg,Frozen Foods,Ready Meals,225.82,167.4,UrbanBite,15,4,Spring,0,,ST28,99.0,87.0,41.0,2025-11-04,0.0,7.0,10,2025,3,0,20.0,0.0,20.0,20.0,0,0
2025-04-10,ST09,SKU01809,25,878.1,35.12,0,NovaFresh Vitamins & Supplements Medium,Health & Wellness,Vitamins & Supplements,1072.06,738.13,NovaFresh,15,4,Spring,0,,ST06,1.0,44.0,18.0,2025-12-15,0.0,7.0,10,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-04-10,ST09,SKU01810,8,140.49,17.56,0,QuickBite Chocolates Medium,Snacks & Confectionery,Chocolates,129.49,101.5,QuickBite,15,4,Spring,0,,ST08,25.0,81.0,37.0,2025-12-19,0.0,7.0,10,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-04-10,ST09,SKU01810,8,140.49,17.56,0,QuickBite Chocolates Medium,Snacks & Confectionery,Chocolates,129.49,101.5,QuickBite,15,4,Spring,0,,ST10,195.0,94.0,23.0,2025-11-22,0.0,7.0,10,2025,3,0,8.0,0.0,8.0,8.0,0,0
2025-04-10,ST10,SKU01811,30,445.26,14.84,0,SmartBuy Cookware 250g,Home & Kitchen,Cookware,1351.94,865.14,SmartBuy,15,4,Spring,0,,ST13,65.0,49.0,20.0,2025-12-28,0.0,7.0,10,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-04-10,ST10,SKU01812,12,823.25,68.6,0,MetroBrand Writing Instruments 100g,Stationery & Office,Writing Instruments,351.24,208.39,MetroBrand,15,4,Spring,0,,ST07,8.0,68.0,32.0,2025-11-09,0.0,7.0,10,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-10,ST10,SKU01812,12,823.25,68.6,0,MetroBrand Writing Instruments 100g,Stationery & Office,Writing Instruments,351.24,208.39,MetroBrand,15,4,Spring,0,,ST03,55.0,21.0,9.0,2025-11-11,0.0,7.0,10,2025,3,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST01,SKU01813,15,267.35,17.82,0,UrbanBite Bottled Water Medium,Beverages,Bottled Water,154.92,117.31,UrbanBite,15,4,Spring,0,,,,,,,,,11,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-04-11,ST01,SKU01814,20,898.08,44.9,1,ValueChoice Kids Wear 500g,Apparel & Footwear,Kids Wear,887.42,490.78,ValueChoice,15,4,Spring,0,,ST10,37.0,20.0,9.0,2025-12-09,0.0,7.0,11,2025,4,0,0.0,0.0,20.0,20.0,0,1
2025-04-11,ST01,SKU01814,20,898.08,44.9,1,ValueChoice Kids Wear 500g,Apparel & Footwear,Kids Wear,887.42,490.78,ValueChoice,15,4,Spring,0,,ST30,24.0,53.0,18.0,2025-11-28,0.0,7.0,11,2025,4,0,20.0,0.0,20.0,20.0,0,1
2025-04-11,ST02,SKU01815,25,399.18,15.97,0,GoldenHarvest Men's Wear 2L,Apparel & Footwear,Men's Wear,1240.67,931.93,GoldenHarvest,15,4,Spring,0,,ST03,6.0,48.0,11.0,2025-11-26,0.0,7.0,11,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-04-11,ST02,SKU01815,25,399.18,15.97,0,GoldenHarvest Men's Wear 2L,Apparel & Footwear,Men's Wear,1240.67,931.93,GoldenHarvest,15,4,Spring,0,,ST21,38.0,43.0,13.0,2025-12-30,0.0,7.0,11,2025,4,0,25.0,0.0,25.0,25.0,0,0
2025-04-11,ST02,SKU01816,8,567.86,70.98,0,BasicNeeds Small Appliances Medium,Electronics & Accessories,Small Appliances,3324.34,1846.55,BasicNeeds,15,4,Spring,0,,ST16,54.0,22.0,10.0,2025-12-19,0.0,7.0,11,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-04-11,ST03,SKU01817,30,238.23,7.94,0,NutriPlus Men's Grooming Small,Personal Care,Men's Grooming,321.17,199.48,NutriPlus,15,4,Spring,0,,ST05,179.0,90.0,24.0,2025-12-31,0.0,7.0,11,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-04-11,ST03,SKU01817,30,238.23,7.94,0,NutriPlus Men's Grooming Small,Personal Care,Men's Grooming,321.17,199.48,NutriPlus,15,4,Spring,0,,ST11,137.0,56.0,13.0,2025-11-16,0.0,7.0,11,2025,4,0,30.0,0.0,30.0,30.0,0,0
2025-04-11,ST03,SKU01817,30,238.23,7.94,0,NutriPlus Men's Grooming Small,Personal Care,Men's Grooming,321.17,199.48,NutriPlus,15,4,Spring,0,,ST17,120.0,69.0,21.0,2025-12-24,0.0,7.0,11,2025,4,0,30.0,0.0,30.0,30.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST27,152.0,41.0,13.0,2025-07-24,0.0,7.0,11,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST06,257.0,50.0,22.0,2025-08-22,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST17,286.0,69.0,15.0,2025-08-02,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST21,523.0,98.0,44.0,2025-07-20,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST26,288.0,69.0,24.0,2025-05-16,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST30,238.0,57.0,13.0,2025-07-10,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST24,262.0,60.0,27.0,2025-07-04,0.0,7.0,11,2025,4,0,12.0,0.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST05,193.0,60.0,28.0,2025-06-07,0.0,7.0,11,2025,4,0,12.0,12.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST09,395.0,71.0,23.0,2025-07-08,0.0,7.0,11,2025,4,0,12.0,12.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST03,208.0,61.0,19.0,2025-07-14,0.0,7.0,11,2025,4,0,12.0,12.0,12.0,12.0,0,0
2025-04-11,ST03,SKU01818,12,208.61,17.38,0,CleanWave Surface Cleaners 2L,Home Care,Surface Cleaners,472.39,301.8,CleanWave,15,4,Spring,0,,ST07,228.0,55.0,15.0,2025-09-02,0.0,7.0,11,2025,4,0,12.0,12.0,12.0,12.0,0,0
