date_x,Store_ID,SKU,units_sold,revenue,unit_price,promotion,Date,Units Sold,Revenue,Price_x,Promotion,Category,Cost,Price_y,date_y,week,month,season,holiday_flag,promotion_events,Holiday,Season,Current Stock,Ordered Stock,Lead Time,Reorder Point,Day,Week,Month,Year,DayOfWeek,IsWeekend,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Mean_14,IsHoliday,IsPromotion
2025-04-14,ST01,SKU01873,15,267.35,17.82,0,2025-04-14,15,267.35,17.82,0,Electronics,10.0,12.25,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,270,42,3,65,14,16,4,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-04-14,ST01,SKU01874,20,898.08,44.9,1,2025-04-14,20,898.08,44.9,1,Sports,44.5,60.66,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,427,9,8,86,14,16,4,2025,0,0,0.0,0.0,20.0,20.0,0,1
2025-04-14,ST02,SKU01875,25,399.18,15.97,0,2025-04-14,25,399.18,15.97,0,Food,12.13,15.16,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,434,70,12,50,14,16,4,2025,0,0,0.0,0.0,25.0,25.0,0,0
2025-04-14,ST02,SKU01876,8,567.86,70.98,0,2025-04-14,8,567.86,70.98,0,Food,48.73,78.46,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,141,79,10,49,14,16,4,2025,0,0,0.0,0.0,8.0,8.0,0,0
2025-04-14,ST03,SKU01877,30,238.23,7.94,0,2025-04-14,30,238.23,7.94,0,Electronics,26.12,49.28,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,231,24,7,50,14,16,4,2025,0,0,0.0,0.0,30.0,30.0,0,0
2025-04-14,ST03,SKU01878,12,208.61,17.38,0,2025-04-14,12,208.61,17.38,0,Clothing,12.91,20.78,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,67,46,8,86,14,16,4,2025,0,0,0.0,0.0,12.0,12.0,0,0
2025-04-14,ST04,SKU01879,15,172.85,11.52,0,2025-04-14,15,172.85,11.52,0,Sports,40.1,63.25,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,142,18,3,94,14,16,4,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-04-14,ST04,SKU01880,20,2201.13,110.06,0,2025-04-14,20,2201.13,110.06,0,Food,5.43,6.84,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,286,2,12,50,14,16,4,2025,0,0,0.0,0.0,20.0,20.0,0,0
2025-04-14,ST05,SKU01881,25,878.1,35.12,0,2025-04-14,25,878.1,35.12,0,Clothing,41.92,50.55,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,276,39,5,54,14,16,4,2025,0,0,0.0,0.0,25.0,25.0,0,0
2025-04-14,ST05,SKU01882,8,140.49,17.56,0,2025-04-14,8,140.49,17.56,0,Health,19.82,24.61,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,176,54,6,81,14,16,4,2025,0,0,0.0,0.0,8.0,8.0,0,0
2025-04-14,ST06,SKU01883,30,445.26,14.84,1,2025-04-14,30,445.26,14.84,1,Health,25.72,45.46,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,221,97,7,85,14,16,4,2025,0,0,0.0,0.0,30.0,30.0,0,1
2025-04-14,ST06,SKU01884,12,823.25,68.6,0,2025-04-14,12,823.25,68.6,0,Home & Garden,28.47,37.0,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,488,86,8,95,14,16,4,2025,0,0,0.0,0.0,12.0,12.0,0,0
2025-04-14,ST07,SKU01885,15,267.35,17.82,0,2025-04-14,15,267.35,17.82,0,Electronics,17.68,23.83,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,324,82,10,36,14,16,4,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-04-14,ST07,SKU01886,20,898.08,44.9,0,2025-04-14,20,898.08,44.9,0,Books,8.56,10.6,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,167,62,12,71,14,16,4,2025,0,0,0.0,0.0,20.0,20.0,0,0
2025-04-14,ST08,SKU01887,25,399.18,15.97,0,2025-04-14,25,399.18,15.97,0,Health,11.05,17.39,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,364,19,11,46,14,16,4,2025,0,0,0.0,0.0,25.0,25.0,0,0
2025-04-14,ST08,SKU01888,8,567.86,70.98,0,2025-04-14,8,567.86,70.98,0,Beauty,24.28,29.66,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,332,46,4,92,14,16,4,2025,0,0,0.0,0.0,8.0,8.0,0,0
2025-04-14,ST09,SKU01889,30,238.23,7.94,0,2025-04-14,30,238.23,7.94,0,Sports,30.29,39.06,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,111,99,5,46,14,16,4,2025,0,0,0.0,0.0,30.0,30.0,0,0
2025-04-14,ST09,SKU01890,12,208.61,17.38,0,2025-04-14,12,208.61,17.38,0,Beauty,45.2,69.89,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,374,38,4,68,14,16,4,2025,0,0,0.0,0.0,12.0,12.0,0,0
2025-04-14,ST10,SKU01891,15,172.85,11.52,0,2025-04-14,15,172.85,11.52,0,Electronics,49.4,69.2,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,85,39,6,54,14,16,4,2025,0,0,0.0,0.0,15.0,15.0,0,0
2025-04-14,ST10,SKU01892,20,2201.13,110.06,0,2025-04-14,20,2201.13,110.06,0,Toys,45.9,83.91,2025-04-14,16,4,Spring,0,Easter Sale,0,Spring,246,29,6,58,14,16,4,2025,0,0,0.0,0.0,20.0,20.0,0,0
2025-04-15,ST01,SKU01893,25,878.1,35.12,0,2025-04-15,25,878.1,35.12,0,Books,47.54,59.23,2025-04-15,16,4,Spring,0,,0,Spring,245,50,10,43,15,16,4,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-04-15,ST01,SKU01894,8,140.49,17.56,1,2025-04-15,8,140.49,17.56,1,Food,7.27,11.91,2025-04-15,16,4,Spring,0,,0,Spring,374,17,12,86,15,16,4,2025,1,0,0.0,0.0,8.0,8.0,0,1
2025-04-15,ST02,SKU01895,30,445.26,14.84,0,2025-04-15,30,445.26,14.84,0,Automotive,48.15,63.28,2025-04-15,16,4,Spring,0,,0,Spring,260,11,4,46,15,16,4,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-04-15,ST02,SKU01896,12,823.25,68.6,0,2025-04-15,12,823.25,68.6,0,Clothing,19.59,38.44,2025-04-15,16,4,Spring,0,,0,Spring,335,87,13,52,15,16,4,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-04-15,ST03,SKU01897,15,267.35,17.82,0,2025-04-15,15,267.35,17.82,0,Home & Garden,23.22,46.42,2025-04-15,16,4,Spring,0,,0,Spring,258,0,11,44,15,16,4,2025,1,0,0.0,0.0,15.0,15.0,0,0
2025-04-15,ST03,SKU01898,20,898.08,44.9,0,2025-04-15,20,898.08,44.9,0,Home & Garden,41.93,63.47,2025-04-15,16,4,Spring,0,,0,Spring,461,23,5,56,15,16,4,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-04-15,ST04,SKU01899,25,399.18,15.97,0,2025-04-15,25,399.18,15.97,0,Beauty,11.95,18.55,2025-04-15,16,4,Spring,0,,0,Spring,260,75,6,94,15,16,4,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-04-15,ST04,SKU01900,8,567.86,70.98,0,2025-04-15,8,567.86,70.98,0,Toys,7.88,9.92,2025-04-15,16,4,Spring,0,,0,Spring,262,48,3,39,15,16,4,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-04-15,ST05,SKU01901,30,238.23,7.94,0,2025-04-15,30,238.23,7.94,0,Clothing,18.64,36.79,2025-04-15,16,4,Spring,0,,0,Spring,96,58,9,47,15,16,4,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-04-15,ST05,SKU01902,12,208.61,17.38,0,2025-04-15,12,208.61,17.38,0,Food,22.68,31.91,2025-04-15,16,4,Spring,0,,0,Spring,417,45,13,47,15,16,4,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-04-15,ST06,SKU01903,15,172.85,11.52,1,2025-04-15,15,172.85,11.52,1,Electronics,45.93,55.35,2025-04-15,16,4,Spring,0,,0,Spring,216,48,4,73,15,16,4,2025,1,0,0.0,0.0,15.0,15.0,0,1
2025-04-15,ST06,SKU01904,20,2201.13,110.06,0,2025-04-15,20,2201.13,110.06,0,Clothing,47.19,82.29,2025-04-15,16,4,Spring,0,,0,Spring,121,53,4,65,15,16,4,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-04-15,ST07,SKU01905,25,878.1,35.12,0,2025-04-15,25,878.1,35.12,0,Toys,12.27,24.15,2025-04-15,16,4,Spring,0,,0,Spring,451,37,13,38,15,16,4,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-04-15,ST07,SKU01906,8,140.49,17.56,0,2025-04-15,8,140.49,17.56,0,Sports,40.47,49.34,2025-04-15,16,4,Spring,0,,0,Spring,250,71,5,64,15,16,4,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-04-15,ST08,SKU01907,30,445.26,14.84,0,2025-04-15,30,445.26,14.84,0,Clothing,25.25,44.29,2025-04-15,16,4,Spring,0,,0,Spring,131,4,6,68,15,16,4,2025,1,0,0.0,0.0,30.0,30.0,0,0
2025-04-15,ST08,SKU01908,12,823.25,68.6,0,2025-04-15,12,823.25,68.6,0,Electronics,14.59,27.63,2025-04-15,16,4,Spring,0,,0,Spring,497,24,4,51,15,16,4,2025,1,0,0.0,0.0,12.0,12.0,0,0
2025-04-15,ST09,SKU01909,15,267.35,17.82,0,2025-04-15,15,267.35,17.82,0,Toys,29.22,47.53,2025-04-15,16,4,Spring,0,,0,Spring,208,22,6,67,15,16,4,2025,1,0,0.0,0.0,15.0,15.0,0,0
2025-04-15,ST09,SKU01910,20,898.08,44.9,0,2025-04-15,20,898.08,44.9,0,Sports,9.36,11.65,2025-04-15,16,4,Spring,0,,0,Spring,360,67,10,30,15,16,4,2025,1,0,0.0,0.0,20.0,20.0,0,0
2025-04-15,ST10,SKU01911,25,399.18,15.97,0,2025-04-15,25,399.18,15.97,0,Automotive,43.4,69.38,2025-04-15,16,4,Spring,0,,0,Spring,184,56,12,34,15,16,4,2025,1,0,0.0,0.0,25.0,25.0,0,0
2025-04-15,ST10,SKU01912,8,567.86,70.98,0,2025-04-15,8,567.86,70.98,0,Beauty,7.66,10.85,2025-04-15,16,4,Spring,0,,0,Spring,157,49,12,41,15,16,4,2025,1,0,0.0,0.0,8.0,8.0,0,0
2025-04-16,ST01,SKU01913,30,238.23,7.94,0,2025-04-16,30,238.23,7.94,0,Beauty,36.27,58.48,2025-04-16,16,4,Spring,0,,0,Spring,408,17,4,46,16,16,4,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-04-16,ST01,SKU01914,12,208.61,17.38,1,2025-04-16,12,208.61,17.38,1,Automotive,35.06,45.81,2025-04-16,16,4,Spring,0,,0,Spring,245,70,11,63,16,16,4,2025,2,0,0.0,0.0,12.0,12.0,0,1
2025-04-16,ST02,SKU01915,15,172.85,11.52,0,2025-04-16,15,172.85,11.52,0,Beauty,41.77,50.58,2025-04-16,16,4,Spring,0,,0,Spring,247,44,12,80,16,16,4,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-04-16,ST02,SKU01916,20,2201.13,110.06,0,2025-04-16,20,2201.13,110.06,0,Electronics,20.61,31.86,2025-04-16,16,4,Spring,0,,0,Spring,431,33,8,79,16,16,4,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-04-16,ST03,SKU01917,25,878.1,35.12,0,2025-04-16,25,878.1,35.12,0,Beauty,20.11,32.4,2025-04-16,16,4,Spring,0,,0,Spring,406,31,5,32,16,16,4,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-04-16,ST03,SKU01918,8,140.49,17.56,0,2025-04-16,8,140.49,17.56,0,Home & Garden,20.21,35.66,2025-04-16,16,4,Spring,0,,0,Spring,263,85,12,80,16,16,4,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-04-16,ST04,SKU01919,30,445.26,14.84,0,2025-04-16,30,445.26,14.84,0,Books,15.1,24.21,2025-04-16,16,4,Spring,0,,0,Spring,116,75,3,36,16,16,4,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-04-16,ST04,SKU01920,12,823.25,68.6,0,2025-04-16,12,823.25,68.6,0,Food,28.0,43.58,2025-04-16,16,4,Spring,0,,0,Spring,318,65,6,39,16,16,4,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-04-16,ST05,SKU01921,15,267.35,17.82,0,2025-04-16,15,267.35,17.82,0,Clothing,34.45,65.38,2025-04-16,16,4,Spring,0,,0,Spring,280,87,3,81,16,16,4,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-04-16,ST05,SKU01922,20,898.08,44.9,0,2025-04-16,20,898.08,44.9,0,Clothing,44.06,73.42,2025-04-16,16,4,Spring,0,,0,Spring,183,82,7,38,16,16,4,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-04-16,ST06,SKU01923,25,399.18,15.97,1,2025-04-16,25,399.18,15.97,1,Clothing,21.74,27.7,2025-04-16,16,4,Spring,0,,0,Spring,268,76,5,50,16,16,4,2025,2,0,0.0,0.0,25.0,25.0,0,1
2025-04-16,ST06,SKU01924,8,567.86,70.98,0,2025-04-16,8,567.86,70.98,0,Toys,16.81,27.99,2025-04-16,16,4,Spring,0,,0,Spring,73,3,10,88,16,16,4,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-04-16,ST07,SKU01925,30,238.23,7.94,0,2025-04-16,30,238.23,7.94,0,Automotive,15.98,31.53,2025-04-16,16,4,Spring,0,,0,Spring,308,67,11,69,16,16,4,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-04-16,ST07,SKU01926,12,208.61,17.38,0,2025-04-16,12,208.61,17.38,0,Home & Garden,29.77,47.96,2025-04-16,16,4,Spring,0,,0,Spring,225,53,5,85,16,16,4,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-04-16,ST08,SKU01927,15,172.85,11.52,0,2025-04-16,15,172.85,11.52,0,Sports,42.69,62.25,2025-04-16,16,4,Spring,0,,0,Spring,157,88,10,97,16,16,4,2025,2,0,0.0,0.0,15.0,15.0,0,0
2025-04-16,ST08,SKU01928,20,2201.13,110.06,0,2025-04-16,20,2201.13,110.06,0,Clothing,28.67,50.19,2025-04-16,16,4,Spring,0,,0,Spring,351,77,13,35,16,16,4,2025,2,0,0.0,0.0,20.0,20.0,0,0
2025-04-16,ST09,SKU01929,25,878.1,35.12,0,2025-04-16,25,878.1,35.12,0,Food,10.38,14.37,2025-04-16,16,4,Spring,0,,0,Spring,322,35,10,31,16,16,4,2025,2,0,0.0,0.0,25.0,25.0,0,0
2025-04-16,ST09,SKU01930,8,140.49,17.56,0,2025-04-16,8,140.49,17.56,0,Food,7.22,10.89,2025-04-16,16,4,Spring,0,,0,Spring,298,76,6,95,16,16,4,2025,2,0,0.0,0.0,8.0,8.0,0,0
2025-04-16,ST10,SKU01931,30,445.26,14.84,0,2025-04-16,30,445.26,14.84,0,Electronics,38.63,47.83,2025-04-16,16,4,Spring,0,,0,Spring,357,91,13,51,16,16,4,2025,2,0,0.0,0.0,30.0,30.0,0,0
2025-04-16,ST10,SKU01932,12,823.25,68.6,0,2025-04-16,12,823.25,68.6,0,Health,19.43,26.31,2025-04-16,16,4,Spring,0,,0,Spring,416,54,5,89,16,16,4,2025,2,0,0.0,0.0,12.0,12.0,0,0
2025-04-17,ST01,SKU01933,15,267.35,17.82,0,2025-04-17,15,267.35,17.82,0,Toys,39.37,63.44,2025-04-17,16,4,Spring,0,,0,Spring,491,11,10,98,17,16,4,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-17,ST01,SKU01934,20,898.08,44.9,1,2025-04-17,20,898.08,44.9,1,Clothing,25.01,41.55,2025-04-17,16,4,Spring,0,,0,Spring,133,38,11,86,17,16,4,2025,3,0,0.0,0.0,20.0,20.0,0,1
2025-04-17,ST02,SKU01935,25,399.18,15.97,0,2025-04-17,25,399.18,15.97,0,Health,40.38,61.55,2025-04-17,16,4,Spring,0,,0,Spring,230,11,10,86,17,16,4,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-04-17,ST02,SKU01936,8,567.86,70.98,0,2025-04-17,8,567.86,70.98,0,Automotive,37.22,62.75,2025-04-17,16,4,Spring,0,,0,Spring,89,79,5,32,17,16,4,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-04-17,ST03,SKU01937,30,238.23,7.94,0,2025-04-17,30,238.23,7.94,0,Food,27.32,32.96,2025-04-17,16,4,Spring,0,,0,Spring,425,4,12,40,17,16,4,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-04-17,ST03,SKU01938,12,208.61,17.38,0,2025-04-17,12,208.61,17.38,0,Clothing,31.83,57.02,2025-04-17,16,4,Spring,0,,0,Spring,431,70,7,85,17,16,4,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-17,ST04,SKU01939,15,172.85,11.52,0,2025-04-17,15,172.85,11.52,0,Clothing,42.87,52.49,2025-04-17,16,4,Spring,0,,0,Spring,443,33,5,60,17,16,4,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-17,ST04,SKU01940,20,2201.13,110.06,0,2025-04-17,20,2201.13,110.06,0,Clothing,23.78,34.43,2025-04-17,16,4,Spring,0,,0,Spring,124,70,4,99,17,16,4,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-04-17,ST05,SKU01941,25,878.1,35.12,0,2025-04-17,25,878.1,35.12,0,Home & Garden,11.02,21.63,2025-04-17,16,4,Spring,0,,0,Spring,346,62,6,86,17,16,4,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-04-17,ST05,SKU01942,8,140.49,17.56,0,2025-04-17,8,140.49,17.56,0,Home & Garden,8.1,12.86,2025-04-17,16,4,Spring,0,,0,Spring,275,49,11,41,17,16,4,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-04-17,ST06,SKU01943,30,445.26,14.84,1,2025-04-17,30,445.26,14.84,1,Electronics,32.91,53.84,2025-04-17,16,4,Spring,0,,0,Spring,248,38,3,74,17,16,4,2025,3,0,0.0,0.0,30.0,30.0,0,1
2025-04-17,ST06,SKU01944,12,823.25,68.6,0,2025-04-17,12,823.25,68.6,0,Sports,9.03,16.0,2025-04-17,16,4,Spring,0,,0,Spring,444,69,9,99,17,16,4,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-17,ST07,SKU01945,15,267.35,17.82,0,2025-04-17,15,267.35,17.82,0,Sports,14.61,22.34,2025-04-17,16,4,Spring,0,,0,Spring,215,1,8,66,17,16,4,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-17,ST07,SKU01946,20,898.08,44.9,0,2025-04-17,20,898.08,44.9,0,Health,5.33,8.57,2025-04-17,16,4,Spring,0,,0,Spring,98,51,3,51,17,16,4,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-04-17,ST08,SKU01947,25,399.18,15.97,0,2025-04-17,25,399.18,15.97,0,Books,22.59,44.76,2025-04-17,16,4,Spring,0,,0,Spring,163,4,9,47,17,16,4,2025,3,0,0.0,0.0,25.0,25.0,0,0
2025-04-17,ST08,SKU01948,8,567.86,70.98,0,2025-04-17,8,567.86,70.98,0,Home & Garden,41.01,57.14,2025-04-17,16,4,Spring,0,,0,Spring,215,36,5,93,17,16,4,2025,3,0,0.0,0.0,8.0,8.0,0,0
2025-04-17,ST09,SKU01949,30,238.23,7.94,0,2025-04-17,30,238.23,7.94,0,Beauty,37.25,55.38,2025-04-17,16,4,Spring,0,,0,Spring,187,78,12,77,17,16,4,2025,3,0,0.0,0.0,30.0,30.0,0,0
2025-04-17,ST09,SKU01950,12,208.61,17.38,0,2025-04-17,12,208.61,17.38,0,Beauty,27.77,50.6,2025-04-17,16,4,Spring,0,,0,Spring,349,81,9,45,17,16,4,2025,3,0,0.0,0.0,12.0,12.0,0,0
2025-04-17,ST10,SKU01951,15,172.85,11.52,0,2025-04-17,15,172.85,11.52,0,Sports,38.6,46.71,2025-04-17,16,4,Spring,0,,0,Spring,359,34,4,57,17,16,4,2025,3,0,0.0,0.0,15.0,15.0,0,0
2025-04-17,ST10,SKU01952,20,2201.13,110.06,0,2025-04-17,20,2201.13,110.06,0,Toys,35.93,52.1,2025-04-17,16,4,Spring,0,,0,Spring,51,93,11,88,17,16,4,2025,3,0,0.0,0.0,20.0,20.0,0,0
2025-04-18,ST01,SKU01953,25,878.1,35.12,0,2025-04-18,25,878.1,35.12,0,Home & Garden,33.6,67.02,2025-04-18,16,4,Spring,0,,0,Spring,374,91,7,74,18,16,4,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-04-18,ST01,SKU01954,8,140.49,17.56,1,2025-04-18,8,140.49,17.56,1,Sports,15.16,20.33,2025-04-18,16,4,Spring,0,,0,Spring,197,23,13,87,18,16,4,2025,4,0,0.0,0.0,8.0,8.0,0,1
2025-04-18,ST02,SKU01955,30,445.26,14.84,0,2025-04-18,30,445.26,14.84,0,Health,24.99,32.73,2025-04-18,16,4,Spring,0,,0,Spring,460,25,9,71,18,16,4,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-04-18,ST02,SKU01956,12,823.25,68.6,0,2025-04-18,12,823.25,68.6,0,Home & Garden,18.23,28.38,2025-04-18,16,4,Spring,0,,0,Spring,96,52,13,67,18,16,4,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-04-18,ST03,SKU01957,15,267.35,17.82,0,2025-04-18,15,267.35,17.82,0,Beauty,45.94,86.43,2025-04-18,16,4,Spring,0,,0,Spring,275,52,12,77,18,16,4,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-04-18,ST03,SKU01958,20,898.08,44.9,0,2025-04-18,20,898.08,44.9,0,Automotive,9.7,16.05,2025-04-18,16,4,Spring,0,,0,Spring,400,18,11,93,18,16,4,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-04-18,ST04,SKU01959,25,399.18,15.97,0,2025-04-18,25,399.18,15.97,0,Beauty,25.61,38.86,2025-04-18,16,4,Spring,0,,0,Spring,398,53,12,80,18,16,4,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-04-18,ST04,SKU01960,8,567.86,70.98,0,2025-04-18,8,567.86,70.98,0,Toys,30.57,43.4,2025-04-18,16,4,Spring,0,,0,Spring,88,3,5,93,18,16,4,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-04-18,ST05,SKU01961,30,238.23,7.94,0,2025-04-18,30,238.23,7.94,0,Home & Garden,16.73,27.02,2025-04-18,16,4,Spring,0,,0,Spring,78,10,3,87,18,16,4,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-04-18,ST05,SKU01962,12,208.61,17.38,0,2025-04-18,12,208.61,17.38,0,Food,12.84,21.02,2025-04-18,16,4,Spring,0,,0,Spring,252,26,3,50,18,16,4,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-04-18,ST06,SKU01963,15,172.85,11.52,1,2025-04-18,15,172.85,11.52,1,Sports,28.34,35.17,2025-04-18,16,4,Spring,0,,0,Spring,88,94,8,75,18,16,4,2025,4,0,0.0,0.0,15.0,15.0,0,1
2025-04-18,ST06,SKU01964,20,2201.13,110.06,0,2025-04-18,20,2201.13,110.06,0,Food,18.34,35.65,2025-04-18,16,4,Spring,0,,0,Spring,115,90,6,94,18,16,4,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-04-18,ST07,SKU01965,25,878.1,35.12,0,2025-04-18,25,878.1,35.12,0,Sports,19.53,27.46,2025-04-18,16,4,Spring,0,,0,Spring,496,98,5,60,18,16,4,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-04-18,ST07,SKU01966,8,140.49,17.56,0,2025-04-18,8,140.49,17.56,0,Automotive,29.93,43.05,2025-04-18,16,4,Spring,0,,0,Spring,461,0,11,72,18,16,4,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-04-18,ST08,SKU01967,30,445.26,14.84,0,2025-04-18,30,445.26,14.84,0,Toys,36.84,47.34,2025-04-18,16,4,Spring,0,,0,Spring,133,66,5,31,18,16,4,2025,4,0,0.0,0.0,30.0,30.0,0,0
2025-04-18,ST08,SKU01968,12,823.25,68.6,0,2025-04-18,12,823.25,68.6,0,Toys,18.58,35.67,2025-04-18,16,4,Spring,0,,0,Spring,259,63,12,98,18,16,4,2025,4,0,0.0,0.0,12.0,12.0,0,0
2025-04-18,ST09,SKU01969,15,267.35,17.82,0,2025-04-18,15,267.35,17.82,0,Sports,10.13,17.37,2025-04-18,16,4,Spring,0,,0,Spring,314,1,4,89,18,16,4,2025,4,0,0.0,0.0,15.0,15.0,0,0
2025-04-18,ST09,SKU01970,20,898.08,44.9,0,2025-04-18,20,898.08,44.9,0,Beauty,30.98,53.2,2025-04-18,16,4,Spring,0,,0,Spring,279,60,12,65,18,16,4,2025,4,0,0.0,0.0,20.0,20.0,0,0
2025-04-18,ST10,SKU01971,25,399.18,15.97,0,2025-04-18,25,399.18,15.97,0,Toys,41.3,57.89,2025-04-18,16,4,Spring,0,,0,Spring,134,48,8,78,18,16,4,2025,4,0,0.0,0.0,25.0,25.0,0,0
2025-04-18,ST10,SKU01972,8,567.86,70.98,0,2025-04-18,8,567.86,70.98,0,Clothing,33.75,42.7,2025-04-18,16,4,Spring,0,,0,Spring,436,73,7,90,18,16,4,2025,4,0,0.0,0.0,8.0,8.0,0,0
2025-04-19,ST01,SKU01973,30,238.23,7.94,0,2025-04-19,30,238.23,7.94,0,Home & Garden,18.17,29.73,2025-04-19,16,4,Spring,0,,0,Spring,395,25,10,34,19,16,4,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-04-19,ST01,SKU01974,12,208.61,17.38,1,2025-04-19,12,208.61,17.38,1,Health,24.44,48.86,2025-04-19,16,4,Spring,0,,0,Spring,303,14,13,45,19,16,4,2025,5,1,0.0,0.0,12.0,12.0,0,1
2025-04-19,ST02,SKU01975,15,172.85,11.52,0,2025-04-19,15,172.85,11.52,0,Food,12.35,15.85,2025-04-19,16,4,Spring,0,,0,Spring,306,15,7,32,19,16,4,2025,5,1,0.0,0.0,15.0,15.0,0,0
2025-04-19,ST02,SKU01976,20,2201.13,110.06,0,2025-04-19,20,2201.13,110.06,0,Home & Garden,26.98,43.7,2025-04-19,16,4,Spring,0,,0,Spring,485,46,10,84,19,16,4,2025,5,1,0.0,0.0,20.0,20.0,0,0
2025-04-19,ST03,SKU01977,25,878.1,35.12,0,2025-04-19,25,878.1,35.12,0,Automotive,17.02,32.83,2025-04-19,16,4,Spring,0,,0,Spring,284,20,4,83,19,16,4,2025,5,1,0.0,0.0,25.0,25.0,0,0
2025-04-19,ST03,SKU01978,8,140.49,17.56,0,2025-04-19,8,140.49,17.56,0,Books,10.81,19.39,2025-04-19,16,4,Spring,0,,0,Spring,204,37,12,87,19,16,4,2025,5,1,0.0,0.0,8.0,8.0,0,0
2025-04-19,ST04,SKU01979,30,445.26,14.84,0,2025-04-19,30,445.26,14.84,0,Health,32.97,45.36,2025-04-19,16,4,Spring,0,,0,Spring,367,45,11,40,19,16,4,2025,5,1,0.0,0.0,30.0,30.0,0,0
2025-04-19,ST04,SKU01980,12,823.25,68.6,0,2025-04-19,12,823.25,68.6,0,Food,11.1,15.64,2025-04-19,16,4,Spring,0,,0,Spring,313,96,7,93,19,16,4,2025,5,1,0.0,0.0,12.0,12.0,0,0
